GAME_DATE_EST,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,PTS_home,PTS_away,HOME_TEAM_WINS
2019-11-23,1610612755,1610612748,2019,113.0,86.0,1
2019-11-23,1610612739,1610612757,2019,110.0,104.0,1
2019-11-23,1610612763,1610612747,2019,108.0,109.0,0
2019-11-23,1610612749,1610612765,2019,104.0,90.0,1
2019-11-23,1610612762,1610612740,2019,128.0,120.0,1
2019-11-22,1610612765,1610612737,2019,128.0,103.0,1
2019-11-22,1610612764,1610612766,2019,125.0,118.0,1
2019-11-22,1610612751,1610612758,2019,116.0,97.0,1
2019-11-22,1610612755,1610612759,2019,115.0,104.0,1
2019-11-22,1610612741,1610612748,2019,108.0,116.0,0
2019-11-22,1610612760,1610612747,2019,127.0,130.0,0
2019-11-22,1610612742,1610612739,2019,143.0,101.0,1
2019-11-22,1610612743,1610612738,2019,96.0,92.0,1
2019-11-22,1610612762,1610612744,2019,113.0,109.0,1
2019-11-22,1610612746,1610612745,2019,122.0,119.0,1
2019-11-21,1610612749,1610612757,2019,137.0,129.0,1
2019-11-21,1610612756,1610612740,2019,121.0,124.0,0
2019-11-20,1610612755,1610612752,2019,109.0,104.0,1
2019-11-20,1610612764,1610612759,2019,138.0,132.0,1
2019-11-20,1610612737,1610612749,2019,127.0,135.0,0
2019-11-20,1610612751,1610612766,2019,101.0,91.0,1
2019-11-20,1610612748,1610612739,2019,124.0,100.0,1
2019-11-20,1610612761,1610612753,2019,113.0,97.0,1
2019-11-20,1610612742,1610612744,2019,142.0,94.0,1
2019-11-20,1610612741,1610612765,2019,109.0,89.0,1
2019-11-20,1610612750,1610612762,2019,95.0,103.0,0
2019-11-20,1610612743,1610612745,2019,105.0,95.0,1
2019-11-20,1610612746,1610612738,2019,107.0,104.0,1
2019-11-19,1610612763,1610612744,2019,95.0,114.0,0
2019-11-19,1610612740,1610612757,2019,115.0,104.0,1
2019-11-19,1610612758,1610612756,2019,120.0,116.0,1
2019-11-19,1610612747,1610612760,2019,112.0,107.0,1
2019-11-18,1610612752,1610612739,2019,123.0,105.0,1
2019-11-18,1610612751,1610612754,2019,86.0,115.0,0
2019-11-18,1610612761,1610612766,2019,132.0,96.0,1
2019-11-18,1610612741,1610612749,2019,101.0,115.0,0
2019-11-18,1610612745,1610612757,2019,132.0,108.0,1
2019-11-18,1610612742,1610612759,2019,117.0,110.0,1
2019-11-18,1610612756,1610612738,2019,85.0,99.0,0
2019-11-18,1610612762,1610612750,2019,102.0,112.0,0
2019-11-18,1610612746,1610612760,2019,90.0,88.0,1
2019-11-17,1610612739,1610612755,2019,95.0,114.0,0
2019-11-17,1610612758,1610612738,2019,100.0,99.0,1
2019-11-17,1610612753,1610612764,2019,125.0,121.0,1
2019-11-17,1610612763,1610612743,2019,114.0,131.0,0
2019-11-17,1610612740,1610612744,2019,108.0,100.0,1
2019-11-17,1610612747,1610612737,2019,122.0,101.0,1
2019-11-16,1610612741,1610612751,2019,111.0,117.0,0
2019-11-16,1610612754,1610612749,2019,83.0,102.0,0
2019-11-16,1610612752,1610612766,2019,102.0,103.0,0
2019-11-16,1610612748,1610612740,2019,109.0,94.0,1
2019-11-16,1610612750,1610612745,2019,105.0,125.0,0
2019-11-16,1610612742,1610612761,2019,110.0,102.0,1
2019-11-16,1610612759,1610612757,2019,116.0,121.0,0
2019-11-16,1610612746,1610612737,2019,150.0,101.0,1
2019-11-15,1610612766,1610612765,2019,109.0,106.0,1
2019-11-15,1610612753,1610612759,2019,111.0,109.0,1
2019-11-15,1610612745,1610612754,2019,111.0,102.0,1
2019-11-15,1610612763,1610612762,2019,107.0,106.0,1
2019-11-15,1610612750,1610612764,2019,116.0,137.0,0
2019-11-15,1610612760,1610612755,2019,127.0,119.0,1
2019-11-15,1610612744,1610612738,2019,100.0,105.0,0
2019-11-15,1610612747,1610612758,2019,99.0,97.0,1
2019-11-14,1610612739,1610612748,2019,97.0,108.0,0
2019-11-14,1610612752,1610612742,2019,106.0,103.0,1
2019-11-14,1610612749,1610612741,2019,124.0,115.0,1
2019-11-14,1610612740,1610612746,2019,132.0,127.0,1
2019-11-14,1610612756,1610612737,2019,128.0,112.0,1
2019-11-14,1610612743,1610612751,2019,101.0,93.0,1
2019-11-13,1610612766,1610612763,2019,117.0,119.0,0
2019-11-13,1610612753,1610612755,2019,112.0,97.0,1
2019-11-13,1610612738,1610612764,2019,140.0,133.0,1
2019-11-13,1610612745,1610612746,2019,102.0,93.0,1
2019-11-13,1610612750,1610612759,2019,129.0,114.0,1
2019-11-13,1610612747,1610612744,2019,120.0,94.0,1
2019-11-13,1610612757,1610612761,2019,106.0,114.0,0
2019-11-12,1610612754,1610612760,2019,111.0,85.0,1
2019-11-12,1610612755,1610612739,2019,98.0,97.0,1
2019-11-12,1610612748,1610612765,2019,117.0,108.0,1
2019-11-12,1610612741,1610612752,2019,120.0,102.0,1
2019-11-12,1610612743,1610612737,2019,121.0,125.0,0
2019-11-12,1610612756,1610612747,2019,115.0,123.0,0
2019-11-12,1610612762,1610612751,2019,119.0,114.0,1
2019-11-12,1610612758,1610612757,2019,107.0,99.0,1
2019-11-11,1610612765,1610612750,2019,114.0,120.0,0
2019-11-11,1610612738,1610612742,2019,116.0,106.0,1
2019-11-11,1610612759,1610612763,2019,109.0,113.0,0
2019-11-11,1610612740,1610612745,2019,116.0,122.0,0
2019-11-11,1610612744,1610612762,2019,108.0,122.0,0
2019-11-11,1610612746,1610612761,2019,98.0,88.0,1
2019-11-10,1610612750,1610612743,2019,98.0,100.0,0
2019-11-10,1610612753,1610612754,2019,102.0,109.0,0
2019-11-10,1610612755,1610612766,2019,114.0,106.0,1
2019-11-10,1610612760,1610612749,2019,119.0,121.0,0
2019-11-10,1610612752,1610612739,2019,87.0,108.0,0
2019-11-10,1610612756,1610612751,2019,138.0,112.0,1
2019-11-10,1610612757,1610612737,2019,124.0,113.0,1
2019-11-10,1610612747,1610612761,2019,104.0,113.0,0
2019-11-09,1610612759,1610612738,2019,115.0,135.0,0
2019-11-09,1610612766,1610612740,2019,110.0,115.0,0
2019-11-09,1610612741,1610612745,2019,94.0,117.0,0
2019-11-09,1610612763,1610612742,2019,122.0,138.0,0
2019-11-09,1610612760,1610612744,2019,114.0,108.0,1
2019-11-08,1610612754,1610612765,2019,112.0,106.0,1
2019-11-08,1610612753,1610612763,2019,118.0,86.0,1
2019-11-08,1610612764,1610612739,2019,100.0,113.0,0
2019-11-08,1610612737,1610612758,2019,109.0,121.0,0
2019-11-08,1610612750,1610612744,2019,125.0,119.0,1
2019-11-08,1610612740,1610612761,2019,104.0,122.0,0
2019-11-08,1610612742,1610612752,2019,102.0,106.0,0
2019-11-08,1610612743,1610612755,2019,100.0,97.0,1
2019-11-08,1610612762,1610612749,2019,103.0,100.0,1
2019-11-08,1610612757,1610612751,2019,115.0,119.0,0
2019-11-08,1610612747,1610612748,2019,95.0,80.0,1
2019-11-07,1610612766,1610612738,2019,87.0,108.0,0
2019-11-07,1610612759,1610612760,2019,121.0,112.0,1
2019-11-07,1610612756,1610612748,2019,108.0,124.0,0
2019-11-07,1610612746,1610612757,2019,107.0,101.0,1
2019-11-06,1610612765,1610612752,2019,122.0,102.0,1
2019-11-06,1610612754,1610612764,2019,121.0,106.0,1
2019-11-06,1610612737,1610612741,2019,93.0,113.0,0
2019-11-06,1610612761,1610612758,2019,124.0,120.0,1
2019-11-06,1610612745,1610612744,2019,129.0,112.0,1
2019-11-06,1610612763,1610612750,2019,137.0,121.0,1
2019-11-06,1610612742,1610612753,2019,107.0,106.0,1
2019-11-06,1610612762,1610612755,2019,106.0,104.0,1
2019-11-06,1610612746,1610612749,2019,124.0,129.0,0
2019-11-05,1610612766,1610612754,2019,122.0,120.0,1
2019-11-05,1610612739,1610612738,2019,113.0,119.0,0
2019-11-05,1610612737,1610612759,2019,108.0,100.0,1
2019-11-05,1610612741,1610612747,2019,112.0,118.0,0
2019-11-05,1610612760,1610612753,2019,102.0,94.0,1
2019-11-05,1610612743,1610612748,2019,109.0,89.0,1
2019-11-04,1610612764,1610612765,2019,115.0,99.0,1
2019-11-04,1610612751,1610612740,2019,135.0,125.0,1
2019-11-04,1610612763,1610612745,2019,100.0,107.0,0
2019-11-04,1610612750,1610612749,2019,106.0,134.0,0
2019-11-04,1610612756,1610612755,2019,114.0,109.0,1
2019-11-04,1610612744,1610612757,2019,127.0,118.0,1
2019-11-03,1610612754,1610612741,2019,108.0,95.0,1
2019-11-03,1610612748,1610612745,2019,129.0,100.0,1
2019-11-03,1610612752,1610612758,2019,92.0,113.0,0
2019-11-03,1610612759,1610612747,2019,96.0,103.0,0
2019-11-03,1610612739,1610612742,2019,111.0,131.0,0
2019-11-03,1610612746,1610612762,2019,105.0,94.0,1
2019-11-02,1610612760,1610612740,2019,115.0,104.0,1
2019-11-02,1610612765,1610612751,2019,113.0,109.0,1
2019-11-02,1610612753,1610612743,2019,87.0,91.0,0
2019-11-02,1610612764,1610612750,2019,109.0,131.0,0
2019-11-02,1610612763,1610612756,2019,105.0,114.0,0
2019-11-02,1610612749,1610612761,2019,115.0,105.0,1
2019-11-02,1610612744,1610612766,2019,87.0,93.0,0
2019-11-02,1610612757,1610612755,2019,128.0,129.0,0
2019-11-01,1610612751,1610612745,2019,123.0,116.0,1
2019-11-01,1610612754,1610612739,2019,102.0,95.0,1
2019-11-01,1610612753,1610612749,2019,91.0,123.0,0
2019-11-01,1610612738,1610612752,2019,104.0,102.0,1
2019-11-01,1610612741,1610612765,2019,112.0,106.0,1
2019-11-01,1610612742,1610612747,2019,110.0,119.0,0
2019-11-01,1610612758,1610612762,2019,102.0,101.0,1
2019-11-01,1610612744,1610612759,2019,110.0,127.0,0
2019-10-31,1610612737,1610612748,2019,97.0,106.0,0
2019-10-31,1610612740,1610612743,2019,122.0,107.0,1
2019-10-31,1610612746,1610612759,2019,103.0,97.0,1
2019-10-30,1610612739,1610612741,2019,117.0,111.0,1
2019-10-30,1610612753,1610612752,2019,95.0,83.0,1
2019-10-30,1610612755,1610612750,2019,117.0,95.0,1
2019-10-30,1610612738,1610612749,2019,116.0,105.0,1
2019-10-30,1610612751,1610612754,2019,108.0,118.0,0
2019-10-30,1610612761,1610612765,2019,125.0,113.0,1
2019-10-30,1610612764,1610612745,2019,158.0,159.0,0
2019-10-30,1610612760,1610612757,2019,99.0,102.0,0
2019-10-30,1610612762,1610612746,2019,110.0,96.0,1
2019-10-30,1610612758,1610612766,2019,111.0,118.0,0
2019-10-30,1610612744,1610612756,2019,110.0,121.0,0
2019-10-29,1610612748,1610612737,2019,112.0,97.0,1
2019-10-29,1610612743,1610612742,2019,106.0,109.0,0
2019-10-29,1610612747,1610612763,2019,120.0,91.0,1
2019-10-28,1610612765,1610612754,2019,96.0,94.0,1
2019-10-28,1610612752,1610612741,2019,105.0,98.0,1
2019-10-28,1610612737,1610612755,2019,103.0,105.0,0
2019-10-28,1610612761,1610612753,2019,104.0,95.0,1
2019-10-28,1610612745,1610612760,2019,116.0,112.0,1
2019-10-28,1610612749,1610612739,2019,129.0,112.0,1
2019-10-28,1610612740,1610612744,2019,123.0,134.0,0
2019-10-28,1610612759,1610612757,2019,113.0,110.0,1
2019-10-28,1610612756,1610612762,2019,95.0,96.0,0
2019-10-28,1610612758,1610612743,2019,94.0,101.0,0
2019-10-28,1610612746,1610612766,2019,111.0,96.0,1
2019-10-27,1610612760,1610612744,2019,120.0,92.0,1
2019-10-27,1610612763,1610612751,2019,134.0,133.0,1
2019-10-27,1610612742,1610612757,2019,119.0,121.0,0
2019-10-27,1610612750,1610612748,2019,116.0,109.0,1
2019-10-27,1610612747,1610612766,2019,120.0,101.0,1
2019-10-26,1610612749,1610612748,2019,126.0,131.0,0
2019-10-26,1610612765,1610612755,2019,111.0,117.0,0
2019-10-26,1610612737,1610612753,2019,103.0,99.0,1
2019-10-26,1610612752,1610612738,2019,95.0,118.0,0
2019-10-26,1610612739,1610612754,2019,110.0,99.0,1
2019-10-26,1610612741,1610612761,2019,84.0,108.0,0
2019-10-26,1610612745,1610612740,2019,126.0,123.0,1
2019-10-26,1610612759,1610612764,2019,124.0,122.0,1
2019-10-26,1610612762,1610612758,2019,113.0,81.0,1
2019-10-26,1610612756,1610612746,2019,130.0,122.0,1
2019-10-25,1610612738,1610612761,2019,112.0,106.0,1
2019-10-25,1610612766,1610612750,2019,99.0,121.0,0
2019-10-25,1610612751,1610612752,2019,113.0,109.0,1
2019-10-25,1610612763,1610612741,2019,102.0,110.0,0
2019-10-25,1610612740,1610612742,2019,116.0,123.0,0
2019-10-25,1610612760,1610612764,2019,85.0,97.0,0
2019-10-25,1610612743,1610612756,2019,108.0,107.0,1
2019-10-25,1610612758,1610612757,2019,112.0,122.0,0
2019-10-25,1610612747,1610612762,2019,95.0,86.0,1
2019-10-24,1610612765,1610612737,2019,100.0,117.0,0
2019-10-24,1610612745,1610612749,2019,111.0,117.0,0
2019-10-24,1610612744,1610612746,2019,122.0,141.0,0
2019-10-23,1610612766,1610612741,2019,126.0,125.0,1
2019-10-23,1610612754,1610612765,2019,110.0,119.0,0
2019-10-23,1610612753,1610612739,2019,94.0,85.0,1
2019-10-23,1610612751,1610612750,2019,126.0,127.0,0
2019-10-23,1610612748,1610612763,2019,120.0,101.0,1
2019-10-23,1610612755,1610612738,2019,107.0,93.0,1
2019-10-23,1610612742,1610612764,2019,108.0,100.0,1
2019-10-23,1610612759,1610612752,2019,120.0,111.0,1
2019-10-23,1610612762,1610612760,2019,100.0,95.0,1
2019-10-23,1610612756,1610612758,2019,124.0,95.0,1
2019-10-23,1610612757,1610612743,2019,100.0,108.0,0
2019-10-22,1610612761,1610612740,2019,130.0,122.0,1
2019-10-22,1610612746,1610612747,2019,112.0,102.0,1
2019-10-18,1610612755,1610612764,2019,93.0,112.0,0
2019-10-18,1610612751,1610612761,2019,107.0,123.0,0
2019-10-18,1610612748,1610612745,2019,133.0,144.0,0
2019-10-18,1610612752,1610612740,2019,116.0,117.0,0
2019-10-18,1610612759,1610612763,2019,104.0,91.0,1
2019-10-18,1610612744,1610612747,2019,124.0,103.0,1
2019-10-17,1610612753,1610612748,2019,98.0,107.0,0
2019-10-17,1610612741,1610612737,2019,111.0,93.0,1
2019-10-17,1610612749,1610612750,2019,118.0,96.0,1
2019-10-17,1610612743,1610612757,2019,110.0,104.0,1
2019-10-17,1610612746,1610612742,2019,87.0,102.0,0
2019-10-16,1610612766,1610612765,2019,110.0,116.0,0
2019-10-16,1610612752,1610612737,2019,96.0,100.0,0
2019-10-16,1610612745,1610612759,2019,114.0,128.0,0
2019-10-16,1610612760,1610612763,2019,119.0,124.0,0
2019-10-16,1610612762,1610612757,2019,118.0,126.0,0
2019-10-16,1610612747,1610612744,2019,126.0,93.0,1
2019-10-15,1610612739,1610612738,2019,95.0,118.0,0
2019-10-15,1610612754,1610612750,2019,111.0,119.0,0
2019-10-15,1610612755,1610612765,2019,106.0,86.0,1
2019-10-14,1610612748,1610612737,2019,120.0,87.0,1
2019-10-14,1610612763,1610612766,2019,99.0,120.0,0
2019-10-14,1610612742,1610612760,2019,107.0,70.0,1
2019-10-14,1610612762,1610612758,2019,115.0,128.0,0
2019-10-14,1610612756,1610612743,2019,102.0,107.0,0
2019-10-14,1610612747,1610612744,2019,104.0,98.0,1
2019-10-13,1610612738,1610612739,2019,118.0,72.0,1
2019-10-13,1610612759,1610612740,2019,114.0,123.0,0
2019-10-13,1610612753,1610612755,2019,94.0,126.0,0
2019-10-13,1610612761,1610612741,2019,91.0,105.0,0
2019-10-13,1610612764,1610612749,2019,108.0,115.0,0
2019-10-12,1610612751,1610612747,2019,91.0,77.0,1
2019-10-12,1610612757,1610612756,2019,118.0,134.0,0
2019-10-11,1610612765,1610612739,2019,109.0,105.0,1
2019-10-11,1610612754,1610612741,2019,105.0,87.0,1
2019-10-11,1610612753,1610612738,2019,75.0,100.0,0
2019-10-11,1610612766,1610612755,2019,87.0,100.0,0
2019-10-11,1610612752,1610612764,2019,99.0,115.0,0
2019-10-11,1610612740,1610612762,2019,128.0,127.0,1
2019-10-11,1610612742,1610612749,2019,111.0,118.0,0
2019-10-10,1610612745,1610612761,2019,118.0,111.0,1
2019-10-10,1610612747,1610612751,2019,111.0,114.0,0
2019-10-10,1610612758,1610612756,2019,105.0,88.0,1
2019-10-10,1610612744,1610612750,2019,143.0,123.0,1
2019-10-10,1610612746,1610612743,2019,91.0,111.0,0
2019-10-09,1610612765,1610612742,2019,124.0,117.0,1
2019-10-09,1610612737,1610612753,2019,88.0,97.0,0
2019-10-09,1610612766,1610612748,2019,94.0,108.0,0
2019-10-09,1610612741,1610612740,2019,125.0,127.0,0
2019-10-09,1610612749,1610612762,2019,133.0,99.0,1
2019-10-08,1610612761,1610612745,2019,134.0,129.0,1
2019-10-08,1610612748,1610612759,2019,107.0,89.0,1
2019-10-08,1610612760,1610612742,2019,119.0,104.0,1
2019-10-08,1610612756,1610612750,2019,111.0,106.0,1
2019-10-08,1610612757,1610612743,2019,94.0,105.0,0
2019-10-07,1610612765,1610612753,2019,91.0,115.0,0
2019-10-07,1610612764,1610612752,2019,99.0,104.0,0
2019-10-07,1610612737,1610612740,2019,109.0,133.0,0
2019-10-07,1610612741,1610612749,2019,112.0,122.0,0
2019-10-06,1610612738,1610612766,2019,107.0,106.0,1
2019-10-05,1610612754,1610612758,2019,130.0,106.0,1
2019-10-05,1610612744,1610612747,2019,101.0,123.0,0
2019-10-05,1610612759,1610612753,2019,89.0,125.0,0
2019-10-04,1610612746,1610612745,2019,96.0,109.0,0
2019-10-04,1610612758,1610612754,2019,131.0,132.0,0
2019-06-13,1610612744,1610612761,2018,110.0,114.0,0
2019-06-10,1610612761,1610612744,2018,105.0,106.0,0
2019-06-07,1610612744,1610612761,2018,92.0,105.0,0
2019-06-05,1610612744,1610612761,2018,109.0,123.0,0
2019-06-02,1610612761,1610612744,2018,104.0,109.0,0
2019-05-30,1610612761,1610612744,2018,118.0,109.0,1
2019-05-25,1610612761,1610612749,2018,100.0,94.0,1
2019-05-23,1610612749,1610612761,2018,99.0,105.0,0
2019-05-21,1610612761,1610612749,2018,120.0,102.0,1
2019-05-20,1610612757,1610612744,2018,117.0,119.0,0
2019-05-19,1610612761,1610612749,2018,118.0,112.0,1
2019-05-18,1610612757,1610612744,2018,99.0,110.0,0
2019-05-17,1610612749,1610612761,2018,125.0,103.0,1
2019-05-16,1610612744,1610612757,2018,114.0,111.0,1
2019-05-15,1610612749,1610612761,2018,108.0,100.0,1
2019-05-14,1610612744,1610612757,2018,116.0,94.0,1
2019-05-12,1610612743,1610612757,2018,96.0,100.0,0
2019-05-12,1610612761,1610612755,2018,92.0,90.0,1
2019-05-10,1610612745,1610612744,2018,113.0,118.0,0
2019-05-09,1610612755,1610612761,2018,112.0,101.0,1
2019-05-09,1610612757,1610612743,2018,119.0,108.0,1
2019-05-08,1610612749,1610612738,2018,116.0,91.0,1
2019-05-08,1610612744,1610612745,2018,104.0,99.0,1
2019-05-07,1610612761,1610612755,2018,125.0,89.0,1
2019-05-07,1610612743,1610612757,2018,124.0,98.0,1
2019-05-06,1610612738,1610612749,2018,101.0,113.0,0
2019-05-06,1610612745,1610612744,2018,112.0,108.0,1
2019-05-05,1610612755,1610612761,2018,96.0,101.0,0
2019-05-05,1610612757,1610612743,2018,112.0,116.0,0
2019-05-04,1610612745,1610612744,2018,126.0,121.0,1
2019-05-03,1610612738,1610612749,2018,116.0,123.0,0
2019-05-03,1610612757,1610612743,2018,140.0,137.0,1
2019-05-02,1610612755,1610612761,2018,116.0,95.0,1
2019-05-01,1610612743,1610612757,2018,90.0,97.0,0
2019-04-30,1610612749,1610612738,2018,123.0,102.0,1
2019-04-30,1610612744,1610612745,2018,115.0,109.0,1
2019-04-29,1610612761,1610612755,2018,89.0,94.0,0
2019-04-29,1610612743,1610612757,2018,121.0,113.0,1
2019-04-28,1610612749,1610612738,2018,90.0,112.0,0
2019-04-28,1610612744,1610612745,2018,104.0,100.0,1
2019-04-27,1610612761,1610612755,2018,108.0,95.0,1
2019-04-27,1610612743,1610612759,2018,90.0,86.0,1
2019-04-26,1610612746,1610612744,2018,110.0,129.0,0
2019-04-25,1610612759,1610612743,2018,120.0,103.0,1
2019-04-24,1610612745,1610612762,2018,100.0,93.0,1
2019-04-24,1610612744,1610612746,2018,121.0,129.0,0
2019-04-23,1610612761,1610612753,2018,115.0,96.0,1
2019-04-23,1610612755,1610612751,2018,122.0,100.0,1
2019-04-23,1610612743,1610612759,2018,108.0,90.0,1
2019-04-23,1610612757,1610612760,2018,118.0,115.0,1
2019-04-22,1610612765,1610612749,2018,104.0,127.0,0
2019-04-22,1610612762,1610612745,2018,107.0,91.0,1
2019-04-21,1610612754,1610612738,2018,106.0,110.0,0
2019-04-21,1610612746,1610612744,2018,105.0,113.0,0
2019-04-21,1610612753,1610612761,2018,85.0,107.0,0
2019-04-21,1610612760,1610612757,2018,98.0,111.0,0
2019-04-20,1610612751,1610612755,2018,108.0,112.0,0
2019-04-20,1610612759,1610612743,2018,103.0,117.0,0
2019-04-20,1610612765,1610612749,2018,103.0,119.0,0
2019-04-20,1610612762,1610612745,2018,101.0,104.0,0
2019-04-19,1610612753,1610612761,2018,93.0,98.0,0
2019-04-19,1610612754,1610612738,2018,96.0,104.0,0
2019-04-19,1610612760,1610612757,2018,120.0,108.0,1
2019-04-18,1610612751,1610612755,2018,115.0,131.0,0
2019-04-18,1610612759,1610612743,2018,118.0,108.0,1
2019-04-18,1610612746,1610612744,2018,105.0,132.0,0
2019-04-17,1610612738,1610612754,2018,99.0,91.0,1
2019-04-17,1610612749,1610612765,2018,120.0,99.0,1
2019-04-17,1610612745,1610612762,2018,118.0,98.0,1
2019-04-16,1610612761,1610612753,2018,111.0,82.0,1
2019-04-16,1610612743,1610612759,2018,114.0,105.0,1
2019-04-16,1610612757,1610612760,2018,114.0,94.0,1
2019-04-15,1610612755,1610612751,2018,145.0,123.0,1
2019-04-15,1610612744,1610612746,2018,131.0,135.0,0
2019-04-14,1610612738,1610612754,2018,84.0,74.0,1
2019-04-14,1610612757,1610612760,2018,104.0,99.0,1
2019-04-14,1610612749,1610612765,2018,121.0,86.0,1
2019-04-14,1610612745,1610612762,2018,122.0,90.0,1
2019-04-13,1610612755,1610612751,2018,102.0,111.0,0
2019-04-13,1610612761,1610612753,2018,101.0,104.0,0
2019-04-13,1610612744,1610612746,2018,121.0,104.0,1
2019-04-13,1610612743,1610612759,2018,96.0,101.0,0
2019-04-10,1610612737,1610612754,2018,134.0,135.0,0
2019-04-10,1610612751,1610612748,2018,113.0,94.0,1
2019-04-10,1610612766,1610612753,2018,114.0,122.0,0
2019-04-10,1610612752,1610612765,2018,89.0,115.0,0
2019-04-10,1610612755,1610612741,2018,125.0,109.0,1
2019-04-10,1610612763,1610612744,2018,132.0,117.0,1
2019-04-10,1610612749,1610612760,2018,116.0,127.0,0
2019-04-10,1610612759,1610612742,2018,105.0,94.0,1
2019-04-10,1610612743,1610612750,2018,99.0,95.0,1
2019-04-10,1610612746,1610612762,2018,143.0,137.0,1
2019-04-10,1610612757,1610612758,2018,136.0,131.0,1
2019-04-09,1610612739,1610612766,2018,97.0,124.0,0
2019-04-09,1610612765,1610612763,2018,100.0,93.0,1
2019-04-09,1610612764,1610612738,2018,110.0,116.0,0
2019-04-09,1610612748,1610612755,2018,122.0,99.0,1
2019-04-09,1610612741,1610612752,2018,86.0,96.0,0
2019-04-09,1610612750,1610612761,2018,100.0,120.0,0
2019-04-09,1610612740,1610612744,2018,103.0,112.0,0
2019-04-09,1610612742,1610612756,2018,120.0,109.0,1
2019-04-09,1610612762,1610612743,2018,118.0,108.0,1
2019-04-09,1610612760,1610612745,2018,112.0,111.0,1
2019-04-09,1610612747,1610612757,2018,101.0,104.0,0
2019-04-07,1610612761,1610612748,2018,117.0,109.0,1
2019-04-07,1610612739,1610612759,2018,90.0,112.0,0
2019-04-07,1610612750,1610612760,2018,126.0,132.0,0
2019-04-07,1610612765,1610612766,2018,91.0,104.0,0
2019-04-07,1610612754,1610612751,2018,96.0,108.0,0
2019-04-07,1610612763,1610612742,2018,127.0,129.0,0
2019-04-07,1610612745,1610612756,2018,149.0,113.0,1
2019-04-07,1610612749,1610612737,2018,115.0,107.0,1
2019-04-07,1610612738,1610612753,2018,108.0,116.0,0
2019-04-07,1610612752,1610612764,2018,113.0,110.0,1
2019-04-07,1610612744,1610612746,2018,131.0,104.0,1
2019-04-07,1610612757,1610612743,2018,115.0,108.0,1
2019-04-07,1610612758,1610612740,2018,129.0,133.0,0
2019-04-07,1610612747,1610612762,2018,113.0,109.0,1
2019-04-06,1610612749,1610612751,2018,128.0,133.0,0
2019-04-06,1610612741,1610612755,2018,96.0,116.0,0
2019-04-05,1610612766,1610612761,2018,113.0,111.0,1
2019-04-05,1610612753,1610612737,2018,149.0,113.0,1
2019-04-05,1610612764,1610612759,2018,112.0,129.0,0
2019-04-05,1610612754,1610612738,2018,97.0,117.0,0
2019-04-05,1610612745,1610612752,2018,120.0,96.0,1
2019-04-05,1610612750,1610612748,2018,111.0,109.0,1
2019-04-05,1610612760,1610612765,2018,123.0,110.0,1
2019-04-05,1610612742,1610612763,2018,112.0,122.0,0
2019-04-05,1610612762,1610612758,2018,119.0,98.0,1
2019-04-05,1610612756,1610612740,2018,133.0,126.0,1
2019-04-05,1610612743,1610612757,2018,119.0,110.0,1
2019-04-05,1610612744,1610612739,2018,120.0,114.0,1
2019-04-05,1610612746,1610612747,2018,117.0,122.0,0
2019-04-04,1610612755,1610612749,2018,122.0,128.0,0
2019-04-04,1610612758,1610612739,2018,117.0,104.0,1
2019-04-04,1610612747,1610612744,2018,90.0,108.0,0
2019-04-03,1610612765,1610612754,2018,89.0,108.0,0
2019-04-03,1610612753,1610612752,2018,114.0,100.0,1
2019-04-03,1610612764,1610612741,2018,114.0,115.0,0
2019-04-03,1610612737,1610612755,2018,130.0,122.0,1
2019-04-03,1610612751,1610612761,2018,105.0,115.0,0
2019-04-03,1610612748,1610612738,2018,102.0,112.0,0
2019-04-03,1610612740,1610612766,2018,109.0,115.0,0
2019-04-03,1610612742,1610612750,2018,108.0,110.0,0
2019-04-03,1610612743,1610612759,2018,113.0,85.0,1
2019-04-03,1610612756,1610612762,2018,97.0,118.0,0
2019-04-03,1610612757,1610612763,2018,116.0,89.0,1
2019-04-03,1610612746,1610612745,2018,103.0,135.0,0
2019-04-02,1610612760,1610612747,2018,119.0,103.0,1
2019-04-02,1610612759,1610612737,2018,117.0,111.0,1
2019-04-02,1610612758,1610612745,2018,105.0,130.0,0
2019-04-02,1610612744,1610612743,2018,116.0,102.0,1
2019-04-01,1610612754,1610612765,2018,111.0,102.0,1
2019-04-01,1610612738,1610612748,2018,110.0,105.0,1
2019-04-01,1610612751,1610612749,2018,121.0,131.0,0
2019-04-01,1610612752,1610612741,2018,113.0,105.0,1
2019-04-01,1610612761,1610612753,2018,121.0,109.0,1
2019-04-01,1610612750,1610612757,2018,122.0,132.0,0
2019-04-01,1610612742,1610612755,2018,122.0,102.0,1
2019-04-01,1610612762,1610612766,2018,111.0,102.0,1
2019-04-01,1610612756,1610612739,2018,122.0,113.0,1
2019-03-31,1610612737,1610612749,2018,136.0,135.0,1
2019-03-31,1610612760,1610612742,2018,103.0,106.0,0
2019-03-31,1610612740,1610612747,2018,102.0,130.0,0
2019-03-31,1610612759,1610612758,2018,106.0,113.0,0
2019-03-31,1610612743,1610612764,2018,90.0,95.0,0
2019-03-31,1610612744,1610612766,2018,137.0,90.0,1
2019-03-31,1610612746,1610612763,2018,113.0,96.0,1
2019-03-30,1610612746,1610612739,2018,132.0,108.0,1
2019-03-30,1610612751,1610612738,2018,110.0,96.0,1
